question,options,correct_answer,correct_index,inference,similarity,is_correct,accumulated_accuracy,cycle_time (sec),elapsed_time (sec)
"An 8-year-old male presents to his pediatrician with dry, cracking skin on his hands. His mother states that this problem has been getting progressively worse over the past couple of months. During this time period, she has noticed that he also has become increasingly concerned with dirtiness. He tearfully admits to washing his hands many times a day because ""everything has germs."" When asked what happens if he doesn't wash them, he responds that he just feels very worried until he does. With which other condition is this disorder associated?",(A) Tourette's syndrome (B) Obessive-compulsive personality disorder (C) Delusional disorder (D) Rett's disorder,Tourette's syndrome,(A),(A). The obsessive-compulsive disorder is characterized,0.403600156,TRUE,31.30671506,6.9,38920.69
"A 68-year-old man of Mediterranean descent comes to the clinic with complaints of fatigue for the past month. He reports that it is increasingly difficult for him to complete his after-dinner walks as he would get breathless and tired around 10 minutes. He endorses dizziness and an upper respiratory infection last week for which he “took a lot of aspirin.” Past medical history is significant for malaria 10 years ago (for which he was adequately treated with anti-malarial medications) and aortic stenosis status post prosthetic valve replacement 5 months ago. When asked if he has had similar episodes before, he claims, “Never! I’ve been as healthy as a horse until my heart surgery.” Physical examination is significant for mild scleral icterus bilaterally and a faint systolic murmur. Which of the following images represents a potential peripheral smear in this patient?",(A) A (B) B (C) C (D) E,A,(A),D. The image shows an intraerythrocytic paras,0.35190469,FALSE,31.29961443,8.3,38928.99
"A 50-year-old man with a remote history of intravenous drug use and a past medical history of AIDS presents to his primary care provider with several weeks of productive cough and a mild fever. He was in his normal state of health and slowly started to develop these symptoms. He is hoping to be prescribed an antibiotic so he can get back to “normal”. Family history is significant for cardiovascular disease and diabetes. He takes antiviral medication and a multivitamin daily. His heart rate is 90/min, respiratory rate is 19/min, blood pressure is 135/85 mm Hg, and temperature is 38.3°C (100.9°F). On physical examination, he looks uncomfortable. A chest examination reveals consolidation in the right lower lung. Chest radiography confirms right lower lobe pneumonia. Of the following options, which is the most likely cause of the patient’s pneumonia?",(A) Aspiration pneumonia (B) Community-acquired pneumonia (C) Disseminated cutaneous infection (D) Pulmonary sequestration,Community-acquired pneumonia,(B),B. The patient has a history of intravenous drug use and is,0.38140595,TRUE,31.31519274,9.38,38938.37
"A two-year-old female presents to the pediatrician with her mother for a routine well-child visit. Her mother is concerned that the patient is a picky eater and refuses to eat vegetables. She drinks milk with meals and has juice sparingly. She goes to sleep easily at night and usually sleeps for 11-12 hours. The patient has trouble falling asleep for naps but does nap for 1-2 hours a few times per week. She is doing well in daycare and enjoys parallel play with the other children. Her mother reports that she can walk down stairs with both feet on each step. She has a vocabulary of 10-25 words that she uses in the form of one-word commands. She is in the 42nd percentile for height and 48th percentile for weight, which is consistent with her growth curves. On physical exam, she appears well nourished. She can copy a line and throw a ball. She can follow the command to “give me the ball and then close the door.”

This child is meeting her developmental milestones in all but which of the following categories?",(A) Fine motor skills (B) Expressive language skills (C) Social and receptive language skills (D) This child is developmentally normal,Expressive language skills,(B),"A. The child is not meeting fine motor skill milestones, as she",0.19372195,FALSE,31.3080934,9.53,38947.9
"A 32-year-old woman presents to the office with complaints of frothy urine and swelling in her body that started 6 days ago. She says that she first noticed the swelling in her face that gradually involved other parts of her body. On further questioning, she gives a history of rheumatoid arthritis for 2 years. She is taking Penicillamine and Methotrexate for the past 6 months. Vitals include: blood pressure 122/89 mm Hg, pulse rate 55/min, temperature 36.7°C (98.0°F), and a respiratory rate 14/min. On examination, there is generalized pitting edema along with some subcutaneous nodules on the dorsal aspect of the forearm.
Urinalysis
pH 6.6
Color light yellow
RBC none
WBC 1–2/HPF
Protein 4+
Cast fat globules
Glucose absent
Crystal none
Ketone absent
Nitrite absent
24 hours urine protein excretion  4.8 g
    Basic metabolic panel
Sodium 141 mEq/L
Potassium 5.1 mEq/L
Chloride 101 mEq/L
Bicarbonate 22 mEq/L
Albumin 3.2 mg/dL
Urea nitrogen 17 mg/dL
Creatinine 1.3 mg/dL
Uric Acid 6.8 mg/ dL
Calcium 8.9 mg/ dL
Glucose 111 mg/dL
A renal biopsy is ordered which shows diffuse capillary and glomerular basement membrane thickening. Which of the following is the most likely cause for her impaired renal function?",(A) Lipoid nephrosis (B) Minimal change disease (C) Membranous nephropathy (D) Diabetic glomerulonephropathy,Membranous nephropathy,(C),A. Lipoid nephrosis.,0.399226189,FALSE,31.30099728,15.72,38963.61
"A 32-year-old man with a history of alcohol binge drinking and polysubstance use is found down in his hotel room with bottles of alcohol, oxycodone, alprazolam, amphetamine-dextroamphetamine, and tadalafil. When EMS arrives, he appears comatose with pinpoint pupils and oxygen saturation of 80% on room air. He is intubated at the scene and airlifted to the nearest intensive care unit. Body temperature is 95 degrees F (35 degrees C). Creatine phosphokinase is 12,000 U/L. MRI of the brain demonstrates extensive infarcts consistent with acute hypoxic ischemic injury. Which of the following is the likely culprit for his overdose?",(A) Alcohol (B) Opioids (C) Benzodiazepines (D) Amphetamines,Opioids,(B),"B. The patient has a history of polysubstance use, including",0.061272521,TRUE,31.3165647,7.72,38971.33
An investigator is studying metabolic processes in cells from a mouse model. She identifies certain cells that are unable to generate enough reducing factor for respiratory burst. Increased production of which of the following substances is most likely to be present in these cells?,(A) Ribulose-5-phosphate from glucose-6-phosphate (B) Mevalonate from β-hydroxy-β-methylglutaryl-CoA (C) Ribose-5-phosphate from fructose-6-phosphate (D) 6-phosphogluconolactone from glucose-6-phosphate,Ribose-5-phosphate from fructose-6-phosphate,(C),(B). The investigator is studying metabolic processes in cells from a,0.306419194,FALSE,31.30946987,6.63,38977.96
"A 24-year-old woman comes to the clinic because her period is 4 weeks late, and she is experiencing fatigue and morning nausea. She had her last period almost 8 weeks ago. She is gravida 0 para 0 with previously regular menses and an unremarkable medical history. She had her menarche at the age of 13 years. She has a single sexual partner and does not use contraception. At presentation, her vital signs are within normal limits. Gynecological examination reveals breast and uterine enlargement. There is also cyanosis and softening in the cervical and vaginal regions. Which of the following statements is correct?","(A) The venous congestion in the patient’s reproductive organs is due to the influence of estrogens (B) Estrone has the largest blood concentration among the estrogens in this patient (C) In the patient’s condition, blood estrogen level falls dramatically (D) As the patient’s condition progresses, her estriol levels may rise up to 1000-fold","As the patient’s condition progresses, her estriol levels may rise up to 1000-fold",(D),C. The patient has a history of amenorrhea for more than ,0.317228615,FALSE,31.30237826,8.72,38986.68
A 60-year-old gentleman passes away after a car accident. On routine autopsy it is incidentally noted that he has both a ventral and dorsal pancreatic duct. This incidental finding observed by the pathologist is generated due to failure of which of the following embryological processes?,(A) Notochord signaling (B) Apoptosis (C) Fusion (D) Stem cell differentiation,Fusion,(C),(A). The ventral and dorsal pancreatic ducts,0.003161982,FALSE,31.29528986,5.51,38992.19
"A 35-year-old man comes to the physician because of a 6-month history of fatigue and increased sweating at night. He says that he feels “constantly tired” and needs more rest than usual although he sleeps well. In the morning, his sheets are often wet and his skin is clammy. He has not had any sore throat, runny nose, or cough recently. He has not traveled anywhere. Over the past 4 months, he has had a 6.8-kg (15-lb) weight loss, despite having a normal appetite. He does not drink or urinate more than usual. He is 181 cm (5 ft 11 in) tall and weighs 72 kg (159 lb); BMI is 22 kg/m2. His temperature is 37.9°C (100.2°F), pulse is 65/min, and blood pressure is 120/70 mm Hg. Physical examination shows no abnormalities. An HIV screening test and confirmatory test are both positive. The CD4 count is 600 cells/μl and the viral load is 104 copies/mL. Treatment with lamivudine, zidovudine, and indinavir is begun. The patient is at greatest risk for which of the following adverse effects?","(A) Hypersensitivity reaction (B) Pancreatitis (C) Chronic kidney disease (D) Urolithiasis
""","Urolithiasis
""",(D),"A. Hypersensitivity reactions are common with indinavir,",0.300665438,FALSE,31.28820466,11.19,39003.38
