question,options,correct_answer,correct_index,inference,similarity,is_correct,accumulated_accuracy,cycle_time (sec),elapsed_time (sec)
"A 3550-g (7-lb 13-oz) male newborn is delivered at 37 weeks' gestation to a 28-year-old woman. Apgar scores are 9 and 10 at 1 and 5 minutes, respectively. His vital signs are within normal limits. Physical examination shows no abnormalities. Routine neonatal screening tests show mildly elevated TSH concentrations. Ultrasonography of the neck shows a complete absence of both lobes of the thyroid gland. This patient's normal physical examination findings, despite the total absence of a thyroid gland, is best explained by which of the following mechanisms?",(A) Transplacental transmission of thyroxine (B) Presence of lingual thyroid tissue (C) Molecular mimicry of hCG subunit (D) Production of TSH-receptor antibodies,Transplacental transmission of thyroxine,(A),(B) Presence of lingual thyroid tissue,0.4493187367916107,False,37.362637362637365,18.13,5555.56
"A 2-month-old boy is brought to the physician by his mother because of poor weight gain and irritability since delivery. He is at the 10th percentile for height and below the 5th percentile for weight. Physical examination shows conjunctival pallor. Laboratory studies show:
Hemoglobin 11.2 g/dL
Mean corpuscular hemoglobin 24.2 pg/cell
Mean corpuscular volume 108 μm3
Serum
Ammonia 26 μmol/L (N=11–35 μmol/L)
A peripheral blood smear shows macrocytosis of erythrocytes and hypersegmented neutrophils. Supplementation with folate and cobalamin is begun. Two months later, his hemoglobin concentration is 11.1 g/dL and mean corpuscular volume is 107 μm3. The patient's condition is most likely caused by failure of which of the following enzymatic reactions?""",(A) Ornithine and carbamoylphosphate to citrulline (B) Hypoxanthine to inosine monophosphate (C) Phosphoenolpyruvate to pyruvate (D) Orotate to uridine 5'-monophosphate,Orotate to uridine 5'-monophosphate,(D),(A) Ornithine and carbamoylphosphate to,0.5217602252960205,False,37.15846994535519,24.61,5580.17
"A previously healthy 40-year-old woman comes to the physician because of a 3-day history of fever, headaches, and fatigue. She also reports a persistent tingling sensation in her right hand and numbness in her right arm that started this morning. Physical examination shows pallor, mild scleral icterus, and petechiae on her forearms and legs. On mental status examination, she appears confused and is only oriented to person. Laboratory studies show:
Hemoglobin 11.1 mg/dL
Platelet count 39,500/mm3
Bleeding time 9 minutes
Prothrombin time 14 seconds
Partial thromboplastin time 35 seconds
Serum
Creatinine 1.7 mg/dL
Total bilirubin 2.1 mg/dL
A peripheral blood smear shows fragmented erythrocytes. Which of the following is the most likely underlying cause of this patient's condition?""",(A) Antibodies against ADAMTS13 (B) Antibodies against GpIIb/IIIa (C) Absence of platelet GpIIb/IIIa receptors (D) Antibodies against double-stranded DNA,Antibodies against ADAMTS13,(A),(B) Antibodies against GpIIb/IIIaThe,0.5507810711860657,False,36.95652173913043,24.13,5604.3
"A 45-year-old woman comes to the office with a 2-week history of rectal bleeding that occurs every day with her bowel movements. She denies any pain during defecation. Apart from this, she does not have any other complaints. Her past medical history is insignificant except for 5 normal vaginal deliveries. Her vitals are a heart rate of 72/min, a respiratory rate of 15/min, a temperature of 36.7°C (98.1°F), and a blood pressure of 115/85 mm Hg. On rectovaginal examination, there is a palpable, non-tender, prolapsed mass that can be pushed back by the examiner's finger into the anal sphincter. What is the most likely diagnosis?",(A) Anal fissure (B) Rectal ulcer (C) Proctitis (D) Hemorrhoids,Hemorrhoids,(D),The most likely diagnosis for a 45-year-old woman present,0.24526290595531464,False,36.75675675675676,18.28,5622.58
"A 60-year-old man comes to the physician’s office with jaundice. Liver ultrasound reveals a shrunken liver and biopsy reveals cirrhosis. Hepatitis serologies are below:

Anti-HAV: negative
HBsAg: negative
HBsAb: positive
HBeAg: negative
Anti-HBe: negative
Anti-HBc: negative
Anti-HCV: positive

The hepatitis C viral load is 1,000,000 copies/mL. The patient is started on an antiviral regimen including sofosbuvir. What is the mechanism of action of this drug?",(A) Inhibits synthesis of DNA-dependent DNA polymerase (B) Inhibits reverse transcriptase (C) Inhibits integrase (D) Inhibits RNA-dependent RNA polymerase,Inhibits RNA-dependent RNA polymerase,(D),(B) Inhibits reverse transcriptase,0.6512943506240845,False,36.55913978494624,17.46,5640.04
"A 55-year-old Chinese man presents to the office with a complaint of progressive unilateral nasal obstruction for 10 months. Though he was able to tolerate his symptoms at the beginning, he can’t breathe properly through the obstructed nostril anymore. Also, a bloody nasal discharge has started recently through the occluded nostril. He also complains of double vision during the past 2 months but did not pay attention to it until now. Past medical history is insignificant except for occasional sore throats.
His vitals include: blood pressure of 120/88 mm Hg, respiratory rate of 14/min, pulse of 88/min, temperature 37.0°C (98.6°F).
Blood analysis shows:
Hemoglobin 15 g/dL
Hematocrit 46%
Leukocyte count 15000/mm3
Neutrophils 72%
Lymphocytes 25%
Monocytes 3%
Mean corpuscular volume 95 fL
Platelet count 350,000/mm3
Which of the following viral etiology is most likely associated with the development of this patient’s condition?",(A) Human papillomavirus (B) HIV (C) Epstein-Barr virus (D) Human T lymphotropic virus type I,Epstein-Barr virus,(C),(C) Epstein-Barr virusThe correct answer is (C),0.8817590475082397,True,36.898395721925134,27.61,5667.65
"A 78-year-old man is brought in to the emergency department by ambulance after his wife noticed that he began slurring his speech and had developed facial asymmetry during dinner approximately 30 minutes ago. His past medical history is remarkable for hypertension and diabetes. His temperature is 99.1°F (37.3°C), blood pressure is 154/99 mmHg, pulse is 89/min, respirations are 12/min, and oxygen saturation is 98% on room air. Neurologic exam reveals right upper and lower extremity weakness and an asymmetric smile. Which of the following is the next best step in management?",(A) Aspirin (B) CT head (C) CTA head (D) MRI brain,CT head,(B),(C) CTA headThe correct answer is (C) CTA head,0.7617471218109131,False,36.702127659574465,16.63,5684.28
"A 7-year-old boy is brought to the physician for recurrent 3–4 minutes episodes of facial grimacing and staring over the past month. He is nonresponsive during these episodes and does not remember them afterward. He recalls a muddy taste in his mouth before the onset of symptoms. One week ago, his brother witnessed an episode where he woke up, stared, and made hand gestures. After the incident, he felt lethargic and confused. Examination shows no abnormalities. Which of the following is the most likely diagnosis?",(A) Absence seizures (B) Simple partial seizures (C) Breath-holding spell (D) Complex partial seizure,Complex partial seizure,(D),B - Simple partial seizures,0.8646292686462402,True,37.03703703703704,14.8,5699.08
"A group of scientists is studying the mechanism by which the human papillomavirus (HPV) vaccine confers immunity. They observe that during the inoculation of test subjects, mammals with certain viral proteins result in the organism’s antigen-presenting cells (APCs) absorbing the antigen and presenting it on major histocompatibility complex (MHC) class 1 molecules. Which of the following is the correct term for the process that the scientists are observing in this inoculation?",(A) Endogenous antigen presentation (B) Cross-presentation (C) Priming of CD4+ T cells (D) Adhesion,Cross-presentation,(B),B) Cross-presentation,0.9307067394256592,True,37.368421052631575,14.56,5713.64
"A 21-year-old woman presents with the complaints of nausea, vomiting, and diarrhea for 5 days. She adds that she has fever and abdominal cramping as well. She had recently attended a large family picnic and describes eating many varieties of cold noodle salads. Her past medical history is insignificant. Her temperature is 37.5°C (99.6°F), respiratory rate is 15/min, pulse is 67/min, and blood pressure is 92/68 mm Hg. Physical examination is non-contributory. Given the clinical information provided and most likely diagnosis, which of the following would be the next best step in the management of this patient?",(A) IV antibiotic therapy to prevent disseminated disease (B) Replacement of fluids and electrolytes (C) Short course of oral antibiotics to prevent asymptomatic carrier state (D) Prolonged oral antibiotics,Replacement of fluids and electrolytes,(B),B,0.04175995662808418,False,37.17277486910995,17.42,5731.06
