question,options,correct_answer,correct_index,inference,similarity,is_correct,accumulated_accuracy,cycle_time (sec),elapsed_time (sec)
"A 21-year-old male presents after several days of flatulence and greasy, foul-smelling diarrhea. The patient reports symptoms of nausea and abdominal cramps followed by sudden diarrhea. He says that his symptoms started after he came back from a camping trip. When asked about his camping activities, he reports that his friend collected water from a stream, but he did not boil or chemically treat the water. His temperature is 98.6°F (37°C), respiratory rate is 15/min, pulse is 67/min, and blood pressure is 122/98 mm Hg. Stool is sent for microscopy which returns positive for motile protozoans. Which of the following antibiotics should be started in this patient?",(A) Ciprofloxacin (B) Metronidazole (C) Vancomycin (D) Cephalexin,Metronidazole,(B),(B) Metronidazole,0.925855637,TRUE,35.54235699,4.1,16107
"A 72-year-old man comes to the physician for a 5-month history of hoarseness, exertional dyspnea, and fatigue. He does not smoke or drink alcohol. His pulse is 98/min and irregular. His voice is coarse in quality. Physical examination shows a liver span of 16 cm and a soft diastolic murmur heard best at the apex. Which of the following is the most likely cause of this patient's hoarseness?","(A) Extrinsic impingement of the recurrent laryngeal nerve (B) Bacterial infection of the vocal folds (C) Laryngeal inflammation due to chemical irritant (D) Circulating acetylcholine receptor antibodies
""",Extrinsic impingement of the recurrent laryngeal nerve,(A),The most likely cause of this patient's hoarseness is (A),0.435891032,TRUE,35.5625,3.9,16110.91
"A 2-year-old girl is brought to the physician by her mother for a well-child examination. Cardiac auscultation is shown. When she clenches her fist forcefully for a sustained time, the intensity of the murmur increases. Which of the following is the most likely cause of this patient's auscultation findings?",(A) Fusion of the right and left coronary leaflets (B) Defect in the atrial septum (C) Defect in the ventricular septum (D) Failure of the ductus arteriosus to close,Defect in the ventricular septum,(C),(B) Defect in the atrial septum.,0.730224729,FALSE,35.55139019,3.35,16114.25
"A 36-year-old woman comes to the physician because she has not had her menstrual period for the past 4 months. During this period, she has had frequent headaches, difficulty sleeping, and increased sweating. She has not had any weight changes. Over the past year, menses occurred at irregular 30- to 45-day intervals with light flow. The patient underwent two successful cesarean sections at the ages of 28 and 32. She has two healthy children. She is sexually active with her husband and does not use condoms. Her vital signs are within normal limits. Physical examination shows no abnormalities. Laboratory studies show:
Estradiol 8 pg/mL (mid-follicular phase: N=27–123 pg/mL)
Follicle-stimulating hormone 200 mIU/mL
Luteinizing hormone 180 mIU/mL
Prolactin 16 ng/mL
Which of the following is the most likely diagnosis?""",(A) Primary hypothyroidism (B) Pregnancy (C) Premature ovarian failure (D) Polycystic ovary syndrome,Premature ovarian failure,(C),(C) Premature ovarian failure.,0.955751538,TRUE,35.5715178,5.1,16119.35
A 63-year-old man comes to the physician for blurry vision and increased difficulty walking over the past month. He feels very fatigued after watering his garden but feels better after taking a nap. He has not had any recent illness. He has smoked one pack of cigarettes daily for 35 years. Examination shows drooping of the upper eyelids bilaterally and diminished motor strength in the upper extremities. Sensation to light touch and deep tendon reflexes are intact. An x-ray of the chest shows low lung volumes bilaterally. A drug with which of the following mechanisms of action is most appropriate for this patient?,(A) Inhibition of muscarinic ACh receptor (B) Regeneration of acetylcholinesterase (C) Stimulation of D2 receptors (D) Inhibition of acetylcholinesterase,Inhibition of acetylcholinesterase,(D),(B) Regeneration of acetylcholinesterase.,0.765855789,FALSE,35.56041211,4.46,16123.82
"An 82-year-old woman is brought to the physician by her daughter because of a 3-day history of a runny nose, headache, and cough. The patient's grandson recently had similar symptoms. Her vital signs are within normal limits. Pulse oximetry on room air shows an oxygen saturation of 99%. Lungs are clear to auscultation. Testing of nasal secretions is performed to identify the viral strain. Electron microscopy shows a non-enveloped RNA virus with an icosahedral capsid. Binding to which of the following is responsible for the virulence of this virus?",(A) P antigen (B) CD21 (C) ICAM-1 (D) Sialic acid residues,ICAM-1,(C),(B) CD21,0.239614338,FALSE,35.54931336,3.65,16127.47
"A 31-year-old man presents to the Emergency Department with severe left leg pain and paresthesias 4 hours after his leg got trapped by the closing door of a bus. Initially, he had a mild pain which gradually increased to unbearable levels. Past medical history is noncontributory. In the Emergency Department, his blood pressure is 130/80 mm Hg, heart rate is 87/min, respiratory rate is 14/min, and temperature is 36.8℃ (98.2℉). On physical exam, his left calf is firm and severely tender on palpation. The patient cannot actively dorsiflex his left foot, and passive dorsiflexion is limited. Posterior tibial and dorsalis pedis pulses are 2+ in the right leg and 1+ in the left leg. Axial load does not increase the pain. Which of the following is the best next step in the management of this patient?",(A) Lower limb X-ray in two projections (B) Lower limb ultrasound (C) Splinting and limb rest (D) Fasciotomy,Fasciotomy,(D),(C) Splinting and limb rest.,0.268669784,FALSE,35.53822153,5.27,16132.74
"A 27-year-old G2P0A2 woman comes to the office complaining of light vaginal spotting. She received a suction curettage 2 weeks ago for an empty gestational sac. Pathology reports showed hyperplastic and hydropic trophoblastic villi, but no fetal tissue. The patient denies fever, abdominal pain, dysuria, dyspareunia, or abnormal vaginal discharge. She has no chronic medical conditions. Her periods are normally regular and last 3-4 days. One year ago, she had an ectopic pregnancy that was treated with methotrexate. She has a history of chlamydia and gonorrhea that was treated 5 years ago with azithromycin and ceftriaxone. Her temperature is 98°F (36.7°C), blood pressure is 125/71 mmHg, and pulse is 82/min. On examination, hair is present on the upper lip, chin, and forearms. A pelvic examination reveals a non-tender, 6-week-sized uterus and bilateral adnexal masses. There is scant dark blood in the vaginal vault on speculum exam. A quantitative beta-hCG is 101,005 mIU/mL. Two weeks ago, her beta-hCG was 63,200 mIU/mL. A pelvic ultrasound shows bilaterally enlarged ovaries with multiple thin-walled cysts between 2-3 cm in size. Which of the following is the most likely cause of the patient’s adnexal masses?",(A) Corpus luteal cysts (B) Ectopic pregnancy (C) Endometrioma (D) Theca lutein cysts,Theca lutein cysts,(D),(B) Ectopic pregnancy.,0.227693185,FALSE,35.52713662,8.73,16141.47
"A 78-year-old man is brought to the emergency department because of difficulty speaking. The symptoms began abruptly one hour ago while he was having breakfast with his wife. He has hypertension, type 2 diabetes mellitus, and coronary artery disease. Current medications include pravastatin, lisinopril, metformin, and aspirin. His temperature is 37°C (98.6°F), pulse is 76/min, and blood pressure is 165/90 mm Hg. He is right-handed. The patient speaks in short, simple sentences, and has difficulty repeating sequences of words. He can follow simple instructions. Right facial droop is present. Muscle strength is 4/5 on the right side and 5/5 on the left, and there is a mild right-sided pronator drift. Which of the following is the most likely cause of the patient's symptoms?",(A) Occlusion of the right penetrating arteries (B) Occlusion of the left middle cerebral artery (C) Occlusion of the right posterior inferior cerebellar artery (D) Rupture of left posterior cerebral artery malformation,Occlusion of the left middle cerebral artery,(B),The most likely cause of the patient's symptoms is occlusion of,0.453655422,FALSE,35.51605862,5.32,16146.79
A 24-year-old man presents for an annual check-up. He is a bodybuilder and tells you he is on a protein-rich diet that only allows for minimal carbohydrate intake. His friend suggests he try exogenous glucagon to help him lose some excess weight before an upcoming competition. Which of the following effects of glucagon is he attempting to exploit?,(A) Increased hepatic gluconeogenesis (B) Increased glucose utilization by tissues (C) Decreased blood cholesterol level (D) Increased lipolysis in adipose tissues,Increased lipolysis in adipose tissues,(D),(B) Increased glucose utilization by tissues. Ex,0.52005887,FALSE,35.50498753,3.64,16150.43
"An 18-month-old boy presents to the emergency department for malaise. The boy’s parents report worsening fatigue for 3 days with associated irritability and anorexia. The patient’s newborn screening revealed a point mutation in the beta-globin gene but the patient has otherwise been healthy since birth. On physical exam, his temperature is 102.4°F (39.1°C), blood pressure is 78/42 mmHg, pulse is 124/min, and respirations are 32/min. The child is tired-appearing and difficult to soothe. Laboratory testing is performed and reveals the following:

Serum:
Na+: 137 mEq/L
Cl-: 100 mEq/L
K+: 4.4 mEq/L
HCO3-: 24 mEq/L
Urea nitrogen: 16 mg/dL
Creatinine: 0.9 mg/dL
Glucose: 96 mg/dL

Leukocyte count: 19,300/mm^3 with normal differential
Hemoglobin: 7.8 g/dL
Hematocrit: 21%
Mean corpuscular volume: 82 um^3
Platelet count: 324,000/mm^3
Reticulocyte index: 3.6%

Which of the following is the most likely causative organism for this patient's presentation?",(A) Haemophilus influenzae (B) Neisseria meningitidis (C) Salmonella (D) Streptococcus pneumoniae,Streptococcus pneumoniae,(D),(B) Neisseria meningitidis,0.245407552,FALSE,35.49392334,7.65,16158.08
